path_no,x(m),y(m)
3120,-0.398187211681331,27.7543670920916
3121,-0.397321259863817,27.7802767631251
3122,-0.396595106404978,27.8061289549621
3123,-0.396087469287055,27.832077854508
3124,-0.395789099639896,27.8581128783154
3125,-0.395689352770849,27.8840481004533
3126,-0.39574937428215,27.9099210921983
3127,-0.396001567410011,27.9358717097896
3128,-0.396507366327071,27.9618467252873
3129,-0.397296384845922,27.987730891532
3130,-0.398345303401066,28.0125260340813
3131,-0.399742306839846,28.0378582674055
3132,-0.401582360402431,28.0630726043983
3133,-0.403856469865781,28.0881978498263
3134,-0.406696272879467,28.1139828854746
3135,-0.41010678425784,28.1395515992442
3136,-0.414086953894914,28.1650621386036
3137,-0.418556459263088,28.1905289172138
3138,-0.423255041357966,28.2149336158585
3139,-0.428392153890888,28.2393124263839
3140,-0.434140101618834,28.2642475639961
3141,-0.440490807660645,28.289242760871
3142,-0.447486452019557,28.3141620767523
3143,-0.455043470400125,28.3388415836944
3144,-0.463017899335977,28.3623864930049
3145,-0.471567363122557,28.3858116965417
3146,-0.480996038961928,28.4098511111057
3147,-0.491130039113449,28.4336445254553
3148,-0.501751035081817,28.4570808208381
3149,-0.512960758590767,28.4802687430939
3150,-0.524808823715098,28.5031742344321
3151,-0.537223542840141,28.5257801874676
3152,-0.55020628679431,28.5481174010524
3153,-0.563667560057401,28.5700780640534
3154,-0.577576858162376,28.5916943778313
3155,-0.592029389821472,28.613041144046
3156,-0.607094147355195,28.6340304579137
3157,-0.622588153931019,28.6543106009251
3158,-0.638386656771868,28.6736614355454
3159,-0.655195079257273,28.6931966400872
3160,-0.671856400855971,28.7115680437865
3161,-0.689098672735317,28.7296352040011
3162,-0.707339239478852,28.7477067001332
3163,-0.725543047780546,28.7646851006236
3164,-0.744838105846962,28.7818306974686
3165,-0.764451530863053,28.7985684993412
3166,-0.783882006015337,28.8143810274318
3167,-0.803652943294406,28.8296976140595
3168,-0.824224685324344,28.8448862636665
3169,-0.845337835933322,28.8596873840165
3170,-0.866853392511274,28.8741111304442
3171,-0.888288008730063,28.8878564839484
3172,-0.907798645200648,28.8998204515171
3173,-0.921233597636257,28.9076765701181
3174,-0.926791097333853,28.9107956675793
3175,-0.926984993775507,28.9108978472212
3176,-0.926956431025276,28.9108790816695
3177,-0.926927765403403,28.9108602698921
3178,-0.926898996088548,28.9108414077804
3179,-0.926870121003892,28.9108224935189
3180,-0.926841139005796,28.9108035263566
3181,-0.926812050016327,28.9107845058996
3182,-0.926782853716118,28.910765431677
3183,-0.926753549365788,28.910746303198
3184,-0.928462775837811,28.9116716276827
3185,-0.93701155264359,28.9162864047391
3186,-0.952581262751549,28.9246734250458
3187,-0.971276874392286,28.9350175152986
3188,-0.991919978762965,28.9466502340554
3189,-1.01457818415269,28.9590324829368
3190,-1.03749350245335,28.9710048221095
3191,-1.06059182826447,28.9824931210086
3192,-1.08390307994022,28.9935418166257
3193,-1.10742983110618,29.0042369790388
3194,-1.13111052843918,29.0145529167797
3195,-1.15414967319303,29.0242145208386
3196,-1.17773321789116,29.0337032967244
3197,-1.20188106399952,29.0428976416702
3198,-1.22611748830625,29.0515955400598
3199,-1.25057977446671,29.0598883102932
3200,-1.27528946332637,29.0677813072064
3201,-1.30013420066283,29.0752604641054
3202,-1.32492005323971,29.0822506888494
3203,-1.34990930576649,29.088879755167
3204,-1.37511066063951,29.0951692606883
3205,-1.40037975079535,29.1011372388287
3206,-1.42555423969032,29.1067272509125
3207,-1.4508847421129,29.1119868915838
3208,-1.47636283128586,29.1169048530238
3209,-1.50188264792539,29.1214223246217
3210,-1.52737078308749,29.1255695560641
3211,-1.55296171981214,29.1293743770934
3212,-1.57867571604454,29.1328639129444
3213,-1.6043543818921,29.136060940858
3214,-1.63007204233365,29.1389597906266
3429,-7.20851598560299,29.198205199049
3430,-7.23390233846584,29.198288967493
3431,-7.25887990342337,29.1983982224407
3432,-7.28463402720715,29.1984945143066
3433,-7.31065489333258,29.1985636942079
3434,-7.33671240145207,29.1986036478016
3435,-7.3626320422758,29.1986216671829
3436,-7.38857668604779,29.1986387843882
3437,-7.41460768561906,29.1986652555956
3438,-7.44066671192256,29.1986941890948
3439,-7.46659216444963,29.1987126875878
3440,-7.49253834359487,29.1987352922782
3441,-7.518570417527,29.1987668247428
3442,-7.54462837528873,29.198801041746
3443,-7.57055194349155,29.1988248264117
3444,-7.59649926455455,29.1988529162759
3445,-7.62253240816893,29.1988896215485
3446,-7.64858954014787,29.1989296507372
3447,-7.6745060134621,29.1989542843962
3448,-7.70045239142259,29.1989764879525
3449,-7.72648649510015,29.1990061453423
3450,-7.75254275262866,29.1990379310869
3451,-7.77845870873206,29.1990542782416
3452,-7.80440640536677,29.1990678150755
3453,-7.83044155958967,29.1990886775438
3454,-7.85649754856363,29.1991110998638
3455,-7.88242008066979,29.1991237029334
3456,-7.90836980519317,29.1991403992592
3457,-7.93440593112224,29.1991660414392
3458,-7.96046046396181,29.1991931537749
3459,-7.98637374742746,29.1992047281026
3460,-8.01232247997278,29.1992141627384
3461,-8.03835957096414,29.199230581379
3462,-8.06441463105268,29.1992480684028
3463,-8.09041285600464,29.1992694141997
3464,-8.11641396754188,29.1994666280663
3465,-8.14168068917264,29.1998808130496
3466,-8.16690506427135,29.2004861183185
3467,-8.19223374095667,29.2012191734368
3468,-8.21767089249019,29.2021281390375
3469,-8.24287132352991,29.2032227385734
3470,-8.2680384909149,29.2044492215933
3471,-8.29320766525395,29.2057553255234
3472,-8.31616340500552,29.2070355372567
3473,-8.33246940172787,29.2078101601771
3474,-8.34123884463111,29.2080930514322
3475,-8.34298374670713,29.2081335323634
3476,-8.34299649247148,29.20813312707
3477,-8.34300846782366,29.2081326841569
3478,-8.3430198764611,29.2081321926903
3479,-8.34303088551769,29.2081316725565
3480,-8.34304165888445,29.208131163953
3481,-8.34305230188408,29.2081306735001
3482,-8.34306288330234,29.2081302031203
3483,-8.34307344583587,29.2081297548427
3484,-8.34473131006689,29.2081680545461
3485,-8.35231858311608,29.2083503952041
3486,-8.3650165992556,29.2083949597099
3487,-8.38329326825814,29.2075810339901
3488,-8.40572076901934,29.2058267294281
3489,-8.42918667753607,29.203593719495
3490,-8.45437199285917,29.2009784973747
3491,-8.47881010903471,29.1984700666386
3492,-8.50398811964411,29.1961040928337
3493,-8.5299873178401,29.1940375614184
3494,-8.5559765400906,29.192279095964
3495,-8.58199691381656,29.1907861576282
3496,-8.60807926945918,29.1895283511211
3497,-8.63409566481804,29.1884993263459
3498,-8.6599810967385,29.1876265823781
3499,-8.68602146662245,29.1869385602194
3500,-8.71213144808709,29.1864418956697
3501,-8.73817784902153,29.1861454118021
3502,-8.76412105117295,29.186018087187
3503,-8.79015981434042,29.1860458815478
3504,-8.81627160118945,29.1862243133952
3505,-8.84228456749911,29.1865104656389
3506,-8.86822034581931,29.1868185812024
3507,-8.89421664927972,29.1871219678871
3508,-8.9202703948363,29.1874227572732
3509,-8.94615292328194,29.1877027914534
3510,-8.97204755031499,29.1878681026075
3511,-8.99800783932797,29.1878900314492
3512,-9.02402721401223,29.1877699265679
3513,-9.04992296953105,29.1875209380761
3514,-9.07580876317183,29.1870800024216
3515,-9.10173540400285,29.1864255147721
3516,-9.12693555123551,29.1855460519568
3517,-9.1525256586348,29.1843757186659
3518,-9.17846156563164,29.1828963397169
3519,-9.20338841122741,29.1811137545755
3520,-9.22821451072737,29.1789763104252
3521,-9.25285159855146,29.1764965826541
3522,-9.27730431660451,29.1736377412213
3523,-9.30270378263656,29.1701990081289
3524,-9.32812732061141,29.1662309473979
3525,-9.35354142190976,29.1617045653049
3526,-9.37900841761995,29.1566878377154
3527,-9.40448737017345,29.1512564316564
3528,-9.42948321286805,29.145315520038
3529,-9.45441190952737,29.138732094753
3530,-9.47926492120012,29.1315324034727
3531,-9.50395754989238,29.1236895073986
3532,-9.52821908632717,29.1153464008494
3533,-9.5524149533254,29.106431276014
3534,-9.57642491396172,29.0969052462832
3535,-9.60013497543993,29.0867824848658
3536,-9.62334012010551,29.0762300669425
3537,-9.64659285961784,29.06512546799
3538,-9.6692491269086,29.0537588993443
3539,-9.69167444327892,29.0419996111135
3540,-9.71372696922539,29.030053883155
3541,-9.73560350579067,29.0177387012283
3542,-9.7565347230298,29.0052332337052
3543,-9.77132253229055,28.9955388917582
3544,-9.77883464291753,28.990017399708
3545,-9.7814816753797,28.9878873763176
3546,-9.78150725040351,28.9878640933646
3547,-9.78148544693023,28.9878793218964
3548,-9.78146385571102,28.9878943500806
3549,-9.78144232337963,28.9879093203186
3550,-9.78142078049764,28.9879242709157
3551,-9.78139921073327,28.9879392224737
3552,-9.7813776026523,28.9879541869733
3553,-9.78135595568163,28.9879691711778
3554,-9.78286171688431,28.9867266651414
3555,-9.79038981859713,28.9805973205792
3556,-9.80416835674924,28.9694739697829
3557,-9.82042131583548,28.9561249391953
3558,-9.83613806555833,28.9427166876261
3559,-9.85404861752036,28.9267596085329
3560,-9.87257432269657,28.9089749644688
3561,-9.89037654744103,28.8904468201351
3562,-9.90743788500308,28.8712645911751
3563,-9.92370147517249,28.8514923062253
3564,-9.93922955786823,28.8310929776086
3565,-9.95401057583428,28.8101647097983
3566,-9.96812215907128,28.7886295634371
3567,-9.98154963134396,28.7665804183107
3568,-9.99415620633218,28.7442756522518
3569,-10.0060253873396,28.7215342154771
3570,-10.0172103074445,28.6983243651699
3571,-10.0276551104233,28.6747805279998
3572,-10.0373852870549,28.6509352042978
3573,-10.0461281633269,28.6276243055365
3574,-10.0540668251184,28.6045184757399
3575,-10.0613580818823,28.5813049343649
3576,-10.0683451803024,28.5570052318177
3577,-10.0749928681406,28.5319629520011
3578,-10.0811186299416,28.5069189028046
3579,-10.0867978981788,28.4817680537944
3580,-10.092077047803,28.4564124948053
3581,-10.0969765685933,28.4308879365003
3582,-10.1014298516702,28.4054355789535
3583,-10.1054958946806,28.3799492650228
3584,-10.1092207840692,28.3542964793974
3585,-10.1126186815171,28.3285066674157
3586,-10.1156541203619,28.3028573132138
3587,-10.1183906090126,28.2771718272694
3588,-10.1208323143976,28.2513432133141
3589,-10.1230150034092,28.2254457276796
3590,-10.124939372339,28.1996202474964
3591,-10.126619492849,28.1738166534988
3592,-10.1280652338839,28.1478993925505
3593,-10.1292788405461,28.1219958672327
3594,-10.1302949772998,28.0960677007388
3595,-10.1311439030276,28.0701849250406
3596,-10.1318301602229,28.044213417538
3597,-10.1323599644815,28.0182937760665
3598,-10.1327603449584,27.9923277337245
3599,-10.1330305750267,27.9664085454597
3600,-10.1331406039653,27.94043395045
